relation file, mode, rule, relations result,relations duration,quantifiers file2,quantifiers mode,quantifiers  rule,quantifiers result,quantifiers duration,z3 file,z3  mode,z3 rule,z3  result,z3 duration,file/mode match,result_match,Difference
dressingAssist/DRESSASSIST.sleec, conflict,14, sat,0.087926149,dressingAssist/DRESSASSIST.sleec, conflict,14, unknown (TIMEOUT),10.0001533,dressingAssist/DRESSASSIST.sleec, conflict,14, sat,0.090766907,TRUE,TRUE,-0.002840757
dressingAssist/DRESSASSIST.sleec, conflict,15, sat,0.080509186,dressingAssist/DRESSASSIST.sleec, conflict,15, unknown (TIMEOUT),10.00010657,dressingAssist/DRESSASSIST.sleec, conflict,15, sat,0.056688309,TRUE,TRUE,0.023820877
dressingAssist/DRESSASSIST.sleec, conflict,16, sat,0.083396196,dressingAssist/DRESSASSIST.sleec, conflict,16, unknown (TIMEOUT),10.00014305,dressingAssist/DRESSASSIST.sleec, conflict,16, sat,0.092924118,TRUE,TRUE,-0.009527922
dressingAssist/DRESSASSIST.sleec, conflict,17, sat,0.108924627,dressingAssist/DRESSASSIST.sleec, conflict,17, unknown (TIMEOUT),10.00014138,dressingAssist/DRESSASSIST.sleec, conflict,17, sat,0.228131533,TRUE,TRUE,-0.119206905
dressingAssist/DRESSASSIST.sleec, conflict,18, sat,0.088239431,dressingAssist/DRESSASSIST.sleec, conflict,18, unknown (TIMEOUT),10.00010729,dressingAssist/DRESSASSIST.sleec, conflict,18, sat,0.104949236,TRUE,TRUE,-0.016709805
dressingAssist/DRESSASSIST.sleec, conflict,19, sat,0.092652321,dressingAssist/DRESSASSIST.sleec, conflict,19, unknown (TIMEOUT),10.00012684,dressingAssist/DRESSASSIST.sleec, conflict,19, sat,0.091145277,TRUE,TRUE,0.001507044
dressingAssist/DRESSASSIST.sleec, conflict,20, sat,0.086180449,dressingAssist/DRESSASSIST.sleec, conflict,20, unknown (TIMEOUT),10.00015855,dressingAssist/DRESSASSIST.sleec, conflict,20, sat,0.094844103,TRUE,TRUE,-0.008663654
dressingAssist/DRESSASSIST.sleec, conflict,21, sat,0.087887526,dressingAssist/DRESSASSIST.sleec, conflict,21, unknown (TIMEOUT),10.00009823,dressingAssist/DRESSASSIST.sleec, conflict,21, sat,0.089217663,TRUE,TRUE,-0.001330137
dressingAssist/DRESSASSIST.sleec, conflict,22, sat,0.119693518,dressingAssist/DRESSASSIST.sleec, conflict,22, unknown (TIMEOUT),10.00012946,dressingAssist/DRESSASSIST.sleec, conflict,22, sat,0.180791855,TRUE,TRUE,-0.061098337
dressingAssist/DRESSASSIST.sleec, conflict,23, sat,0.124137878,dressingAssist/DRESSASSIST.sleec, conflict,23, unknown (TIMEOUT),10.00012159,dressingAssist/DRESSASSIST.sleec, conflict,23, sat,0.293554783,TRUE,TRUE,-0.169416904
dressingAssist/DRESSASSIST.sleec, conflict,24, sat,0.088178635,dressingAssist/DRESSASSIST.sleec, conflict,24, unknown (TIMEOUT),10.00008202,dressingAssist/DRESSASSIST.sleec, conflict,24, sat,0.091797352,TRUE,TRUE,-0.003618717
dressingAssist/DRESSASSIST.sleec, conflict,25, sat,0.087979555,dressingAssist/DRESSASSIST.sleec, conflict,25, unknown (TIMEOUT),10.00014043,dressingAssist/DRESSASSIST.sleec, conflict,25, sat,0.127065659,TRUE,TRUE,-0.039086103
dressingAssist/DRESSASSIST.sleec, conflict,26, sat,0.089853764,dressingAssist/DRESSASSIST.sleec, conflict,26, unknown (TIMEOUT),10.00015497,dressingAssist/DRESSASSIST.sleec, conflict,26, sat,0.093848228,TRUE,TRUE,-0.003994465
dressingAssist/DRESSASSIST.sleec, conflict,27, sat,0.11426878,dressingAssist/DRESSASSIST.sleec, conflict,27, unknown (TIMEOUT),10.00012994,dressingAssist/DRESSASSIST.sleec, conflict,27, sat,0.298251629,TRUE,TRUE,-0.183982849
dressingAssist/DRESSASSIST.sleec, conflict,28, sat,0.100942612,dressingAssist/DRESSASSIST.sleec, conflict,28, unknown (TIMEOUT),10.00009036,dressingAssist/DRESSASSIST.sleec, conflict,28, sat,0.069329739,TRUE,TRUE,0.031612873
dressingAssist/DRESSASSIST.sleec, conflict,29, sat,0.092107296,dressingAssist/DRESSASSIST.sleec, conflict,29, unknown (TIMEOUT),10.00014997,dressingAssist/DRESSASSIST.sleec, conflict,29, sat,0.095880508,TRUE,TRUE,-0.003773212
dressingAssist/DRESSASSIST.sleec, conflict,30, sat,0.118984461,dressingAssist/DRESSASSIST.sleec, conflict,30, unknown (TIMEOUT),10.00008297,dressingAssist/DRESSASSIST.sleec, conflict,30, sat,0.278791428,TRUE,TRUE,-0.159806967
dressingAssist/DRESSASSIST.sleec, concern,0, sat,0.086357117,dressingAssist/DRESSASSIST.sleec, concern,0, unknown (TIMEOUT),10.00013781,dressingAssist/DRESSASSIST.sleec, concern,0, unsat,0.10182786,TRUE,FALSE,-0.015470743
dressingAssist/DRESSASSIST.sleec, concern,1, sat,0.105163097,dressingAssist/DRESSASSIST.sleec, concern,1, unknown (TIMEOUT),10.00010419,dressingAssist/DRESSASSIST.sleec, concern,1, unsat,0.220000744,TRUE,FALSE,-0.114837646
dressingAssist/DRESSASSIST.sleec, concern,2, sat,0.080731153,dressingAssist/DRESSASSIST.sleec, concern,2, unknown (TIMEOUT),10.0001328,dressingAssist/DRESSASSIST.sleec, concern,2, sat,0.086232424,TRUE,TRUE,-0.00550127
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,0, sat,0.085523605,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,0, sat,0.168185711,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,0, sat,0.058775663,TRUE,TRUE,0.026747942
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,1, sat,0.096532106,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,1, unknown (TIMEOUT),10.00010514,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,1, sat,0.072605848,TRUE,TRUE,0.023926258
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,2, sat,0.07231164,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,2, unknown (TIMEOUT),10.00008059,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,2, sat,0.050919294,TRUE,TRUE,0.021392345
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,3, sat,0.095500946,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,3, unknown (TIMEOUT),10.00017214,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,3, sat,0.185111523,TRUE,TRUE,-0.089610577
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,4, sat,0.112887383,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,4, unknown (TIMEOUT),10.00007367,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,4, sat,0.179480791,TRUE,TRUE,-0.066593409
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,5, sat,0.080576658,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,5, sat,0.16393733,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,5, sat,0.072960377,TRUE,TRUE,0.007616282
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,6, sat,0.086914778,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,6, unknown (TIMEOUT),10.00015378,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,6, sat,0.081517458,TRUE,TRUE,0.00539732
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,7, sat,0.07992816,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,7, sat,0.167593718,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,7, sat,0.062754393,TRUE,TRUE,0.017173767
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,8, sat,0.080090046,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,8, sat,0.156938791,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,8, sat,0.05278492,TRUE,TRUE,0.027305126
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,9, sat,0.10696125,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,9, unknown (TIMEOUT),10.00007868,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,9, sat,0.084429264,TRUE,TRUE,0.022531986
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,10, sat,0.082378387,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,10, sat,0.175649643,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,10, sat,0.067883492,TRUE,TRUE,0.014494896
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,11, sat,0.10910511,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,11, sat,0.202087641,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,11, sat,0.113115788,TRUE,TRUE,-0.004010677
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,12, sat,0.10608387,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,12, sat,0.202906847,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,12, sat,0.093842745,TRUE,TRUE,0.012241125
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,13, sat,0.119018316,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,13, unknown (TIMEOUT),10.00009346,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,13, sat,0.064716578,TRUE,TRUE,0.054301739
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,14, sat,0.094764948,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,14, sat,0.162078857,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,14, sat,0.081851959,TRUE,TRUE,0.012912989
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,15, sat,0.090697289,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,15, sat,0.163739204,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,15, sat,0.052858353,TRUE,TRUE,0.037838936
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,16, sat,0.095034122,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,16, sat,0.167695284,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,16, sat,0.055026531,TRUE,TRUE,0.040007591
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,17, sat,0.10307312,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,17, sat,0.250249147,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,17, sat,0.171510458,TRUE,TRUE,-0.068437338
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,18, sat,0.088773012,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,18, unknown (TIMEOUT),10.00012302,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,18, sat,0.056901693,TRUE,TRUE,0.031871319
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,19, sat,0.086929321,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,19, sat,0.174185038,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,19, sat,0.051089048,TRUE,TRUE,0.035840273
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,20, sat,0.098175764,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,20, sat,0.17253232,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,20, sat,0.051972151,TRUE,TRUE,0.046203613
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,21, sat,0.084497929,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,21, sat,0.156932831,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,21, sat,0.054854631,TRUE,TRUE,0.029643297
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,22, sat,0.119100571,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,22, unknown (TIMEOUT),10.01537681,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,22, sat,0.099142075,TRUE,TRUE,0.019958496
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,23, sat,0.14103651,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,23, sat,0.298295736,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,23, sat,0.13758564,TRUE,TRUE,0.003450871
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,24, sat,0.095396757,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,24, sat,0.180675983,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,24, sat,0.051009417,TRUE,TRUE,0.044387341
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,25, sat,0.107570648,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,25, sat,0.174609184,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,25, sat,0.053429842,TRUE,TRUE,0.054140806
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,26, sat,0.086206436,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,26, sat,0.298322678,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,26, sat,0.052481174,TRUE,TRUE,0.033725262
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,27, sat,0.141180038,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,27, unknown (TIMEOUT),10.00015354,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,27, sat,0.175628901,TRUE,TRUE,-0.034448862
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,28, sat,0.126939774,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,28, unknown (TIMEOUT),10.00010037,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,28, sat,0.061863184,TRUE,TRUE,0.06507659
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,29, sat,0.097453117,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,29, sat,0.191394567,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,29, sat,0.05050087,TRUE,TRUE,0.046952248
dressingAssist/DRESSASSIST-corrected.sleec, redundancy,30, sat,0.136492491,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,30, unknown (TIMEOUT),10.00009727,dressingAssist/DRESSASSIST-corrected.sleec, redundancy,30, sat,0.222647905,TRUE,TRUE,-0.086155415
dressingAssist/DRESSASSIST-corrected.sleec, conflict,0, sat,0.096651077,dressingAssist/DRESSASSIST-corrected.sleec, conflict,0, unknown (TIMEOUT),10.00015783,dressingAssist/DRESSASSIST-corrected.sleec, conflict,0, sat,0.096447229,TRUE,TRUE,0.000203848
dressingAssist/DRESSASSIST-corrected.sleec, conflict,1, sat,0.101024151,dressingAssist/DRESSASSIST-corrected.sleec, conflict,1, unknown (TIMEOUT),10.00009322,dressingAssist/DRESSASSIST-corrected.sleec, conflict,1, sat,0.077526331,TRUE,TRUE,0.02349782
dressingAssist/DRESSASSIST-corrected.sleec, conflict,2, sat,0.08429265,dressingAssist/DRESSASSIST-corrected.sleec, conflict,2, unknown (TIMEOUT),10.00013256,dressingAssist/DRESSASSIST-corrected.sleec, conflict,2, sat,0.053463221,TRUE,TRUE,0.03082943
dressingAssist/DRESSASSIST-corrected.sleec, conflict,3, sat,0.104384422,dressingAssist/DRESSASSIST-corrected.sleec, conflict,3, unknown (TIMEOUT),10.0001452,dressingAssist/DRESSASSIST-corrected.sleec, conflict,3, sat,0.075740576,TRUE,TRUE,0.028643847
dressingAssist/DRESSASSIST-corrected.sleec, conflict,4, sat,0.115412712,dressingAssist/DRESSASSIST-corrected.sleec, conflict,4, unknown (TIMEOUT),10.00011349,dressingAssist/DRESSASSIST-corrected.sleec, conflict,4, sat,0.240530252,TRUE,TRUE,-0.12511754
dressingAssist/DRESSASSIST-corrected.sleec, conflict,5, sat,0.097979307,dressingAssist/DRESSASSIST-corrected.sleec, conflict,5, unknown (TIMEOUT),10.00014043,dressingAssist/DRESSASSIST-corrected.sleec, conflict,5, sat,0.117102861,TRUE,TRUE,-0.019123554
dressingAssist/DRESSASSIST-corrected.sleec, conflict,6, sat,0.10440731,dressingAssist/DRESSASSIST-corrected.sleec, conflict,6, unknown (TIMEOUT),10.00011849,dressingAssist/DRESSASSIST-corrected.sleec, conflict,6, sat,0.062939167,TRUE,TRUE,0.041468143
dressingAssist/DRESSASSIST-corrected.sleec, conflict,7, sat,0.090838671,dressingAssist/DRESSASSIST-corrected.sleec, conflict,7, unknown (TIMEOUT),10.000103,dressingAssist/DRESSASSIST-corrected.sleec, conflict,7, sat,0.05268383,TRUE,TRUE,0.03815484
dressingAssist/DRESSASSIST-corrected.sleec, conflict,8, sat,0.133676529,dressingAssist/DRESSASSIST-corrected.sleec, conflict,8, unknown (TIMEOUT),10.00007534,dressingAssist/DRESSASSIST-corrected.sleec, conflict,8, sat,0.092483044,TRUE,TRUE,0.041193485
dressingAssist/DRESSASSIST-corrected.sleec, conflict,9, sat,0.113045216,dressingAssist/DRESSASSIST-corrected.sleec, conflict,9, unknown (TIMEOUT),10.00009346,dressingAssist/DRESSASSIST-corrected.sleec, conflict,9, sat,0.064809322,TRUE,TRUE,0.048235893
dressingAssist/DRESSASSIST-corrected.sleec, conflict,10, sat,0.095872164,dressingAssist/DRESSASSIST-corrected.sleec, conflict,10, unknown (TIMEOUT),10.00012159,dressingAssist/DRESSASSIST-corrected.sleec, conflict,10, sat,0.093304634,TRUE,TRUE,0.00256753
dressingAssist/DRESSASSIST-corrected.sleec, conflict,11, sat,0.110030413,dressingAssist/DRESSASSIST-corrected.sleec, conflict,11, unknown (TIMEOUT),10.00007463,dressingAssist/DRESSASSIST-corrected.sleec, conflict,11, sat,0.173561811,TRUE,TRUE,-0.063531399
dressingAssist/DRESSASSIST-corrected.sleec, conflict,12, sat,0.101950407,dressingAssist/DRESSASSIST-corrected.sleec, conflict,12, unknown (TIMEOUT),10.00013638,dressingAssist/DRESSASSIST-corrected.sleec, conflict,12, sat,0.128166676,TRUE,TRUE,-0.026216269
dressingAssist/DRESSASSIST-corrected.sleec, conflict,13, sat,0.102787256,dressingAssist/DRESSASSIST-corrected.sleec, conflict,13, unknown (TIMEOUT),10.00010085,dressingAssist/DRESSASSIST-corrected.sleec, conflict,13, sat,0.099202394,TRUE,TRUE,0.003584862
dressingAssist/DRESSASSIST-corrected.sleec, conflict,14, sat,0.088627338,dressingAssist/DRESSASSIST-corrected.sleec, conflict,14, unknown (TIMEOUT),10.00009727,dressingAssist/DRESSASSIST-corrected.sleec, conflict,14, sat,0.103982925,TRUE,TRUE,-0.015355587
dressingAssist/DRESSASSIST-corrected.sleec, conflict,15, sat,0.083811045,dressingAssist/DRESSASSIST-corrected.sleec, conflict,15, unknown (TIMEOUT),10.00012422,dressingAssist/DRESSASSIST-corrected.sleec, conflict,15, sat,0.051518679,TRUE,TRUE,0.032292366
dressingAssist/DRESSASSIST-corrected.sleec, conflict,16, sat,0.082554579,dressingAssist/DRESSASSIST-corrected.sleec, conflict,16, unknown (TIMEOUT),10.00013351,dressingAssist/DRESSASSIST-corrected.sleec, conflict,16, sat,0.089598656,TRUE,TRUE,-0.007044077
dressingAssist/DRESSASSIST-corrected.sleec, conflict,17, sat,0.118947506,dressingAssist/DRESSASSIST-corrected.sleec, conflict,17, unknown (TIMEOUT),10.0000875,dressingAssist/DRESSASSIST-corrected.sleec, conflict,17, sat,0.233849525,TRUE,TRUE,-0.11490202
dressingAssist/DRESSASSIST-corrected.sleec, conflict,18, sat,0.095466852,dressingAssist/DRESSASSIST-corrected.sleec, conflict,18, unknown (TIMEOUT),10.0000751,dressingAssist/DRESSASSIST-corrected.sleec, conflict,18, sat,0.126224756,TRUE,TRUE,-0.030757904
dressingAssist/DRESSASSIST-corrected.sleec, conflict,19, sat,0.091894627,dressingAssist/DRESSASSIST-corrected.sleec, conflict,19, unknown (TIMEOUT),10.00009108,dressingAssist/DRESSASSIST-corrected.sleec, conflict,19, sat,0.09141326,TRUE,TRUE,0.000481367
dressingAssist/DRESSASSIST-corrected.sleec, conflict,20, sat,0.090432405,dressingAssist/DRESSASSIST-corrected.sleec, conflict,20, unknown (TIMEOUT),10.00012112,dressingAssist/DRESSASSIST-corrected.sleec, conflict,20, sat,0.095806122,TRUE,TRUE,-0.005373716
dressingAssist/DRESSASSIST-corrected.sleec, conflict,21, sat,0.091600418,dressingAssist/DRESSASSIST-corrected.sleec, conflict,21, unknown (TIMEOUT),10.00011492,dressingAssist/DRESSASSIST-corrected.sleec, conflict,21, sat,0.087895155,TRUE,TRUE,0.003705263
dressingAssist/DRESSASSIST-corrected.sleec, conflict,22, sat,0.136735678,dressingAssist/DRESSASSIST-corrected.sleec, conflict,22, unknown (TIMEOUT),10.00009894,dressingAssist/DRESSASSIST-corrected.sleec, conflict,22, sat,0.183536768,TRUE,TRUE,-0.04680109
dressingAssist/DRESSASSIST-corrected.sleec, conflict,23, sat,0.125051737,dressingAssist/DRESSASSIST-corrected.sleec, conflict,23, unknown (TIMEOUT),10.00009894,dressingAssist/DRESSASSIST-corrected.sleec, conflict,23, sat,0.246972799,TRUE,TRUE,-0.121921062
dressingAssist/DRESSASSIST-corrected.sleec, conflict,24, sat,0.090091467,dressingAssist/DRESSASSIST-corrected.sleec, conflict,24, unknown (TIMEOUT),10.0001142,dressingAssist/DRESSASSIST-corrected.sleec, conflict,24, sat,0.094369411,TRUE,TRUE,-0.004277945
dressingAssist/DRESSASSIST-corrected.sleec, conflict,25, sat,0.090918303,dressingAssist/DRESSASSIST-corrected.sleec, conflict,25, unknown (TIMEOUT),10.00007892,dressingAssist/DRESSASSIST-corrected.sleec, conflict,25, sat,0.132393122,TRUE,TRUE,-0.041474819
dressingAssist/DRESSASSIST-corrected.sleec, conflict,26, sat,0.090806246,dressingAssist/DRESSASSIST-corrected.sleec, conflict,26, unknown (TIMEOUT),10.0001328,dressingAssist/DRESSASSIST-corrected.sleec, conflict,26, sat,0.101083994,TRUE,TRUE,-0.010277748
dressingAssist/DRESSASSIST-corrected.sleec, conflict,27, sat,0.118574142,dressingAssist/DRESSASSIST-corrected.sleec, conflict,27, unknown (TIMEOUT),10.00007868,dressingAssist/DRESSASSIST-corrected.sleec, conflict,27, sat,0.222467184,TRUE,TRUE,-0.103893042
dressingAssist/DRESSASSIST-corrected.sleec, conflict,28, sat,0.101899385,dressingAssist/DRESSASSIST-corrected.sleec, conflict,28, unknown (TIMEOUT),10.0001123,dressingAssist/DRESSASSIST-corrected.sleec, conflict,28, sat,0.062978268,TRUE,TRUE,0.038921118
dressingAssist/DRESSASSIST-corrected.sleec, conflict,29, sat,0.096620798,dressingAssist/DRESSASSIST-corrected.sleec, conflict,29, unknown (TIMEOUT),10.00010967,dressingAssist/DRESSASSIST-corrected.sleec, conflict,29, sat,0.093180418,TRUE,TRUE,0.00344038
dressingAssist/DRESSASSIST-corrected.sleec, conflict,30, sat,0.118303061,dressingAssist/DRESSASSIST-corrected.sleec, conflict,30, unknown (TIMEOUT),10.00009179,dressingAssist/DRESSASSIST-corrected.sleec, conflict,30, sat,0.367441177,TRUE,TRUE,-0.249138117
dressingAssist/DRESSASSIST-corrected.sleec, concern,0, sat,0.079347134,dressingAssist/DRESSASSIST-corrected.sleec, concern,0, unknown (TIMEOUT),10.00011158,dressingAssist/DRESSASSIST-corrected.sleec, concern,0, unsat,0.107130527,TRUE,FALSE,-0.027783394
